chrom	start	end	cpg_label	summary_label	compare_label	background_category	category_pop_count	category_pop_freq	asm_fishers_pvalue	mean_hap1_methyl	mean_hap2_methyl	mean_meth_delta	mean_abs_meth_delta_zscore	mean_combined_methyl	mean_combined_methyl_delta	mean_combined_methyl_zscore	num_phased_cpgs	num_partial_cpgs	num_unphased_cpgs	median_total_coverage	median_hap1_coverage	median_hap2_coverage
chr11	59357895	59358894	promoter_OR5AN1_HGNC:15255	Unmethylated	HypoMethylated	MALE	0	0.0	0.00006103138440172566	0.0	0.3666666666666667	0.3666666666666667	0.6799790206996428	0.10342555994729907	-0.637618440052701	-3.971360097138932	3	0	0	23	12	10
chr11	59472315	59473314	promoter_OR4D10_HGNC:15173	AlleleSpecificMethylation	HyperASM	MALE	2	0.012987012987012988	0.00008556131286237644	0.6474358974358975	0.0	-0.6474358974358975	3.6552600579523595	0.11904761904761904	-0.702066737952381	-4.436077806794136	2	0	0	21	12	7
chr11	59510539	59511538	promoter_OR4D9_HGNC:15178	AlleleSpecificMethylation	Uncategorized	MALE	3	0.01948051948051948	7.311614512932405e-13	0.18888888888888888	0.6944444444444444	0.5055555555555556	2.8421072509029206	0.43939393939393934	0.16221434239393934	1.226304080011363	9	0	0	22	10	12
chr11	60183084	60184083	promoter_MS4A6A_HGNC:13375	AlleleSpecificMethylation	HyperASM	MALE	12	0.07792207792207792	0.00002285296402943479	0.0	1.0	1.0	3.8708116973405313	0.2413793103448276	-0.004472438655172412	-0.02202486051225634	1	0	0	29	8	10
chr11	60454847	60455846	promoter_MS4A1_HGNC:7315	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	0.0001249828148629572	0.0	0.25	0.25	0.09735938058419744	0.0	-0.618973698	-4.594748171193962	4	0	0	24	16	7
chr11	67482026	67483025	promoter_AIP_HGNC:358	Unmethylated	HypoMethylated	MALE	0	0.0	1.0					0.16083916083916086	-0.21192642516083912	-5.512841280711343	0	0	52	13	0	0
chr11	72674423	72675422	promoter_PDE2A_HGNC:8777	AlleleSpecificMethylation	HyperASM	MALE	4	0.025974025974025976	2.3856731667554015e-19	0.6984126984126984	0.05555555555555555	-0.6428571428571428	3.4294427297783376	0.22195767195767194	-0.47195395104232807	-3.931254205882662	9	0	0	20	7	12
chr11	75150107	75151106	promoter_SLCO2B1_HGNC:10962	AlleleSpecificMethylation	Uncategorized	MALE	1	0.006493506493506494	8.043819366727156e-10	0.5484126984126984	0.023809523809523808	-0.5246031746031746	2.6602824533051486	0.35281385281385286	-0.2331937351861471	-2.8907116545152127	6	0	0	21	14	7
chr11	89709299	89710298	promoter_TRIM77_HGNC:34228	AlleleSpecificMethylation	Uncategorized	MALE	8	0.05194805194805195	0.00023312515557248425	0.75	0.2222222222222222	-0.5277777777777778	2.195920107507601	0.37254901960784315	-0.11583434939215687	-0.7877432259170213	3	0	0	34	8	9
chr11	94303580	94304579	promoter_IZUMO1R_HGNC:32565	Unmethylated	HypoMethylated	MALE	0	0.0	0.046574636798255256	0.1527777777777778	0.03333333333333334	-0.11944444444444444	-0.3847035713319472	0.08061002178649239	-0.3846475092135076	-3.3895455412031392	9	0	0	17	9	8
chr11	111379276	111380275	promoter_POU2AF1_HGNC:9211	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	1.179438938873457e-11	0.014686609686609687	0.15000000000000002	0.13531339031339032	-0.14704489121009012	0.03359062038794011	-0.44767168861205986	-4.088852171741701	36	0	0	32	26	4
chr11	112164095	112165094	promoter_IL18_HGNC:5986	AlleleSpecificMethylation	HyperASM	MALE	2	0.012987012987012988	4.2681285847856184e-12	0.2452651515151515	0.7678571428571429	0.5225919913419915	3.817288059452046	0.5088802954292085	0.2947981334292086	2.8207960412346402	8	0	0	23	11	12
chr11	112260861	112261860	promoter_PLET1_HGNC:30053	Unmethylated	HypoMethylated	MALE	0	0.0	0.04955242606807808	0.09126984126984126	0.2857142857142857	0.19444444444444445	-0.02493118292874948	0.12261904761904761	-0.6761531113809524	-5.850885437689104	4	0	0	14	8	6
chr11	113903796	113904795	promoter_HTR3B_HGNC:5298	AlleleSpecificMethylation	HyperASM	MALE	1	0.006493506493506494	2.2667988720049033e-15	0.9564393939393939	0.23651960784313725	-0.7199197860962567	5.056169399913034	0.5757389162561577	-0.33440091874384226	-4.916434570041736	4	0	0	28	11	17
chr11	117198370	117199369	promoter_TAGLN_HGNC:11553	AlleleSpecificMethylation	Uncategorized	MALE	3	0.01948051948051948	2.1015616016738766e-33	0.29910714285714285	0.8174603174603174	0.5183531746031746	2.2263594602542165	0.6179884453781515	0.14959525237815147	0.862902306882472	28	0	0	17	8	9
chr11	118882892	118883891	promoter_CXCR5_HGNC:1060	Unmethylated	HypoMethylated	MALE	0	0.0	1.083644979667346e-9	0.2199074074074074	0.0	-0.2199074074074074	0.6522885070172301	0.056140350877192984	-0.691593081122807	-6.535529283591917	12	0	0	19	7	10
chr11	118925927	118926926	promoter_BCL9L_HGNC:23688	Unmethylated	HypoMethylated	MALE	18	0.11688311688311688	1.0	0.0	0.0	0.0	-1.287196507656683	0.0	-0.272244915	-3.993615186565383	28	6	0	13	4	9
chr11	123977782	123978781	promoter_OR10S1_HGNC:14807	Unmethylated	HypoMethylated	MALE	2	0.012987012987012988	1.0	0.0	0.0	0.0	-1.2689668851280127	0.011494252873563218	-0.6006073181264368	-3.4377906878988393	3	0	0	29	12	17
chr11	124011997	124012996	promoter_OR10G4_HGNC:14809	AlleleSpecificMethylation	HyperASM	MALE	2	0.012987012987012988	0.004469026483825652	0.8333333333333333	0.3125	-0.5208333333333333	3.036218612682401	0.47058823529411764	-0.3937299607058824	-4.332701370917585	2	0	0	17	9	8
chr11	124240095	124241094	promoter_OR8G1_HGNC:8484	Unmethylated	HypoMethylated	MALE	0	0.0	1.0					0.12068965517241378	-0.6581365248275862	-5.328322679202906	0	0	4	29	0	0
chr11	124255376	124256375	promoter_OR8G5_HGNC:19622	Unmethylated	HypoMethylated	MALE	0	0.0	1.0					0.1880345796676442	-0.6851109103323558	-9.185478625497748	0	0	4	31	0	0
chr11	130314918	130315917	promoter_ZBTB44_HGNC:25001	AlleleSpecificMethylation	HyperASM	MALE	0	0.0	6.503605934526e-111	0.5520833333333334	0.031111111111111107	-0.5209722222222223	5.48822461749854	0.2413372859025034	0.1604658669025034	2.5687189131303927	60	0	0	23	8	15
chr12	6443955	6444954	promoter_CD27_HGNC:11922	Unmethylated	HypoMethylated	MALE	3	0.01948051948051948	0.12438176662501044	0.0	0.021428571428571425	0.021428571428571425	-1.216395349811086	0.013787439613526572	-0.5470463003864734	-3.4466208313702174	15	0	0	25	12	13
chr12	8612860	8613859	promoter_AICDA_HGNC:13203	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	1.0	0.0	0.0	0.0	-0.8822005498184927	0.0	-0.887984357	-8.771496293483631	1	0	0	23	17	6
chr12	9115920	9116919	promoter_A2M_HGNC:7	Unmethylated	HypoMethylated	MALE	6	0.03896103896103896	1.0	0.0	0.0	0.0	-1.2399509719902635	0.006493506493506494	-0.4399906605064935	-3.2053964964862245	7	0	0	22	9	12
chr12	9668713	9669712	promoter_CLEC2D_HGNC:14351	Unmethylated	HypoMethylated	MALE	2	0.012987012987012988	0.15660051768764657	0.0	0.01652892561983471	0.01652892561983471	-1.1539556375968718	0.003367003367003367	-0.6729513966329966	-3.6829266961795843	11	0	0	28	17	11
chr12	10849476	10850475	promoter_PRR4_HGNC:18020	AlleleSpecificMethylation	Uncategorized	MALE	18	0.11688311688311688	2.758448923849763e-13	1.0	0.30909090909090914	-0.6909090909090908	2.384103200605771	0.6105263157894736	0.04344099978947358	0.2145156304321559	5	0	0	19	8	11
chr12	13195726	13196725	promoter_EMP1_HGNC:3333	Unmethylated	HypoMethylated	MALE	10	0.06493506493506493	1.0	0.0	0.015151515151515152	0.015151515151515152	-1.1279194688885064	0.008333333333333333	-0.31968595866666666	-3.5104269273657653	6	0	0	20	7	11
chr12	14696600	14697599	promoter_GUCY2C_HGNC:4688	AlleleSpecificMethylation	HyperASM	MALE	4	0.025974025974025976	3.349127936504285e-18	0.109375	0.8068181818181819	0.6974431818181819	3.9691477771528647	0.47685185185185186	-0.26858567814814815	-2.7436108600947104	8	0	0	27	8	11
chr12	18737119	18738118	promoter_CAPZA3_HGNC:24205	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	0.00004410808896993123	0.27575757575757576	0.044444444444444446	-0.23131313131313133	1.3141644796345007	0.0359347442680776	-0.8113611427319224	-7.754420838274711	6	0	0	28	11	15
chr12	41187320	41188319	promoter_PDZRN4_HGNC:30552	AlleleSpecificMethylation	HyperASM	MALE	0	0.0	9.715972250172219e-43	0.8559259259259259	0.336080586080586	-0.5198453398453399	5.73575088839273	0.515272288098375	0.007370074098374979	0.1085488934851344	30	0	0	22	9	13
chr12	47725491	47726490	promoter_ENDOU_HGNC:14369	Unmethylated	HypoMethylated	MALE	0	0.0	0.5288182998700669	0.023015873015873017	0.0	-0.023015873015873017	-0.7623818503540503	0.03535353535353535	-0.8793075386464646	-13.225687000660928	6	0	0	24	15	9
chr12	50841926	50842925	promoter_TMPRSS12_HGNC:28779	AlleleSpecificMethylation	HyperASM	MALE	0	0.0	3.0628435371477077e-26	0.8906882591093117	0.3881578947368421	-0.5025303643724697	6.420384774889094	0.6741854636591477	-0.17613223734085237	-2.821540606013542	19	0	0	21	13	8
chr12	52192015	52193014	promoter_KRT80_HGNC:27056	AlleleSpecificMethylation	HyperASM	MALE	0	0.0	4.976289663192643e-13	0.37820512820512825	0.8923076923076922	0.5141025641025642	4.414022618680843	0.5294117647058824	-0.14028686829411763	-1.4881336675563488	13	0	0	17	12	5
chr12	52321399	52322398	promoter_KRT83_HGNC:6460	AlleleSpecificMethylation	HyperASM	MALE	1	0.006493506493506494	1.1211398413173785e-6	0.26666666666666666	0.7777777777777778	0.5111111111111111	3.3033670684386176	0.5978373478373479	-0.13958397216265217	-1.0890305526843809	9	0	0	12	4	8
chr12	52385653	52386652	promoter_KRT84_HGNC:6461	AlleleSpecificMethylation	Uncategorized	MALE	6	0.03896103896103896	0.00019753626707928507	0.8518518518518517	0.3333333333333333	-0.5185185185185185	1.9084061133911916	0.43137254901960786	-0.3860638379803921	-3.550931137311228	3	0	0	17	9	8
chr12	52777346	52778345	promoter_KRT76_HGNC:24430	AlleleSpecificMethylation	HyperASM	MALE	0	0.0	4.585483105120525e-12	0.7737373737373738	0.2037037037037037	-0.57003367003367	6.992560810028386	0.5882352941176471	-0.3151182698823529	-5.195868857316818	9	0	0	17	11	6
chr12	55313343	55314342	promoter_OR6C1_HGNC:8355	AlleleSpecificMethylation	Uncategorized	MALE	20	0.12987012987012986	3.660459661330991e-7	0.1328671328671329	0.6984126984126985	0.5655455655455656	1.6277437676839672	0.44341290893015034	-0.1842322390698497	-1.2073186162778404	3	0	0	29	13	15
chr12	55548602	55549601	promoter_OR6C4_HGNC:19632	Unmethylated	HypoMethylated	MALE	5	0.032467532467532464	1.0	0.0	0.0	0.0	-1.4083804413008185	0.0	-0.58253635	-3.288724786461746	2	0	0	21	8	13
chr12	75209840	75210839	promoter_KCNC2_HGNC:6234	Unmethylated	HypoMethylated	MALE	0	0.0	0.0001511756183712267	0.1388888888888889	0.5092592592592592	0.3703703703703704	1.7551231054204686	0.16180555555555554	-0.4640168774444444	-3.8288198039791843	6	0	0	15	7	9
chr12	77829894	77830893	promoter_NAV3_HGNC:15998	AlleleSpecificMethylation	HyperASM	MALE	0	0.0	1.6270732463097161e-9	0.11764705882352941	0.6458333333333334	0.5281862745098039	3.784443860432145	0.3514367816091954	0.08421603260919541	0.9713515936412045	4	0	0	30	17	13
chr12	80098537	80099536	promoter_OTOGL_HGNC:26901	Unmethylated	HypoMethylated	MALE	4	0.025974025974025976	1.0	0.0	0.016666666666666666	0.016666666666666666	-1.2105973696526355	0.0	-0.490640247	-3.218699985416667	4	0	0	26	7	15
chr12	85873295	85874294	promoter_NTS_HGNC:8038	AlleleSpecificMethylation	Uncategorized	MALE	8	0.05194805194805195	0.000041327331576011255	0.08333333333333333	0.6862745098039217	0.6029411764705883	2.6080516655574084	0.6035137701804368	0.08310269418043681	0.5711619428484664	3	0	0	27	5	17
chr12	91111495	91112494	promoter_LUM_HGNC:6724	Unmethylated	HypoMethylated	MALE	0	0.0	1.0					0.19947368421052633	-0.42033310378947364	-3.5345412287527345	0	5	0	19	0	0
chr12	92701989	92702988	promoter_PLEKHG7_HGNC:33829	Unmethylated	HypoMethylated	MALE	0	0.0	1.6596568712033533e-15	0.008333333333333333	0.4204545454545454	0.4121212121212121	5.660974467706252	0.027447089947089942	-0.8973325660529101	-22.033104294097164	8	0	0	27	15	11
chr12	100356074	100357073	promoter_SLC17A8_HGNC:20151	Unmethylated	HypoMethylated	MALE	0	0.0	4.2045771590625163e-7	0.22195512820512825	0.04498626373626373	-0.1769688644688645	0.2698286043767135	0.11538461538461539	-0.32591074361538463	-3.2926088088534637	16	0	0	26	13	12
chr12	104985316	104986315	promoter_NOPCHAP1_HGNC:28628	Unmethylated	HypoMethylated	MALE	0	0.0	0.3997101131355714	0.12142857142857144	0.09596908939014202	-0.025459482038429408	-0.3390770641386678	0.12192356414706643	-0.2456148148529336	-10.038371766940461	28	0	0	33	15	18
chr12	107773704	107774703	promoter_ASCL4_HGNC:24311	Methylated	HyperMethylated	MALE	0	0.0	0.00196220600194184	0.9553571428571429	0.8380952380952381	-0.11726190476190476	-0.2523907548086963	0.8478260869565218	0.4201053439565218	4.401871021355643	14	0	0	23	8	15
chr12	109021069	109022068	promoter_SVOP_HGNC:25417	Unmethylated	HypoMethylated	MALE	10	0.06493506493506493	0.00001393881341751661	0.4	0.014285714285714285	-0.38571428571428573	3.5475252233276	0.014009661835748791	-0.29069944916425117	-3.7822466958005316	5	10	0	24	4	14
chr12	116558381	116559380	promoter_MAP1LC3B2_HGNC:34390	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	0.0010686426641753162	0.1371173469387755	0.043650793650793655	-0.09346655328798184	0.235274302474952	0.021139705882352942	-0.3468440161176471	-6.847261852825553	28	0	0	15	7	8
chr13	30734543	30735542	promoter_ALOX5AP_HGNC:436	Unmethylated	HypoMethylated	MALE	9	0.05844155844155844	0.47237076648843274	0.008928571428571428	0.023809523809523808	0.01488095238095238	-1.2028138475064825	0.006211180124223602	-0.3385761928757764	-3.428463475631388	7	0	0	22	16	6
chr13	37598769	37599768	promoter_POSTN_HGNC:16953	AlleleSpecificMethylation	HyperASM	MALE	3	0.01948051948051948	2.211660366763987e-13	0.6090909090909091	0.0	-0.6090909090909091	3.6545207505969155	0.18095238095238092	-0.4303101660476191	-3.699806543703632	5	0	0	21	10	10
chr13	45851754	45852753	promoter_SIAH3_HGNC:30553	AlleleSpecificMethylation	HyperASM	MALE	1	0.006493506493506494	1.7037791681341002e-12	0.13435828877005349	0.6363636363636364	0.5020053475935828	3.2883018624318585	0.33943329397874855	-0.12727501702125144	-1.1451429002850313	11	0	0	22	17	5
chr13	63833054	63834053	promoter_ENSG00000285566_HGNC:NA	Unmethylated	HypoMethylated	MALE	0	0.0	0.3838311301723662	0.24242424242424243	0.3333333333333333	0.0909090909090909	-0.463342878873103	0.14878167641325535	-0.6355002845867447	-5.21911201818836	6	0	0	19	11	7
chr13	94479683	94480682	promoter_DCT_HGNC:2709	Unmethylated	HypoMethylated	MALE	0	0.0	0.04659499203718974	0.33207070707070707	0.16666666666666666	-0.16540404040404041	-0.07846115439358535	0.16727053140096618	-0.5087757275990339	-4.9149227874393375	6	0	0	23	12	11
chr13	105465045	105466044	promoter_DAOA_HGNC:21191	Unmethylated	HypoMethylated	MALE	2	0.012987012987012988	1.0	0.0	0.025641025641025644	0.025641025641025644	-1.155725962800468	0.014492753623188406	-0.48971375937681155	-4.271659135895912	3	0	0	22	10	12
chr14	18600117	18601116	promoter_OR11H12_HGNC:30738	AlleleSpecificMethylation	HyperASM	MALE	0	0.0	1.9728728893427078e-14	0.27692307692307694	0.8371541501976283	0.5602310732745515	4.699970194065009	0.6206349206349208	-0.15934841136507927	-2.2155963655831803	5	0	0	36	13	22
chr14	19772504	19773503	promoter_OR4M1_HGNC:14735	Unmethylated	HypoMethylated	MALE	0	0.0	8.826855655848735e-7	0.4362745098039216	0.020833333333333332	-0.41544117647058826	1.70657940181879	0.1091988727858293	-0.4067196022141707	-5.1117206811692535	3	0	0	46	16	16
chr14	20109739	20110738	promoter_OR4K17_HGNC:15355	AlleleSpecificMethylation	HyperASM	MALE	1	0.006493506493506494	1.817969312682018e-13	0.8076923076923077	0.22418300653594772	-0.5835093011563599	3.6464237553028087	0.5108721624850656	-0.1820270385149344	-1.7997535189885083	5	0	0	31	13	18
chr14	20137820	20138819	promoter_OR4N5_HGNC:15358	AlleleSpecificMethylation	Uncategorized	MALE	30	0.19480519480519481	7.218460557957353e-6	0.96875	0.4666666666666667	-0.5020833333333333	1.013089925368838	0.7096774193548387	-0.11971531064516128	-1.0699864285080904	2	0	0	31	16	15
chr14	23371809	23372808	promoter_IL25_HGNC:13765	Unmethylated	HypoMethylated	MALE	0	0.0	0.315413548549324	0.16666666666666666	0.26190476190476186	0.09523809523809523	-0.30328758579513637	0.15692007797270954	-0.7115686140272904	-7.8099272903571535	6	0	0	18	8	7
chr14	24309140	24310139	promoter_LTB4R2_HGNC:19260	AlleleSpecificMethylation	Uncategorized	MALE	2	0.012987012987012988	2.7790848468433827e-6	1.0	0.5	-0.5	2.690522869573004	0.6723684210526315	-0.11503902294736845	-0.9553223637248434	4	0	0	19	7	11
chr14	24634191	24635190	promoter_GZMB_HGNC:4709	AlleleSpecificMethylation	HyperASM	MALE	1	0.006493506493506494	6.236259201385907e-7	0.7476190476190476	0.19722222222222224	-0.5503968253968254	3.1835816920995184	0.4875	-0.29917884	-3.0617945880324466	5	0	0	15	7	8
chr14	35825338	35826337	promoter_BRMS1L_HGNC:20512	Unmethylated	HypoMethylated	MALE	25	0.16233766233766234	1.3320653423117172e-6	0.08107235142118863	0.01571684129823665	-0.06535551012295197	-0.47633213875046493	0.03267649775233193	-0.24227191324766806	-3.129303260101534	43	0	0	23	9	14
chr14	57493858	57494857	promoter_CCDC198_HGNC:20189	Unmethylated	HypoMethylated	MALE	0	0.0	5.868215091388712e-10	0.3416666666666666	0.05128205128205129	-0.2903846153846154	3.490742280814592	0.15793807641633728	-0.7074520435836628	-13.576068077373574	12	0	0	22	9	13
chr14	75521469	75522468	promoter_BATF_HGNC:958	Unmethylated	HypoMethylated	MALE	0	0.0	0.006745157215792098	0.0	0.03365384615384616	0.03365384615384616	-0.6561056476821195	0.0075	-0.343471089	-8.06261304453275	16	0	0	25	12	12
chr14	94476198	94477197	promoter_SERPINA9_HGNC:15995	Unmethylated	HypoMethylated	MALE	0	0.0	0.001168230474428453	0.0	0.3333333333333333	0.3333333333333333	1.0108013794134054	0.018518518518518517	-0.7374859024814815	-6.168094213827964	3	0	0	17	11	6
chr14	94509470	94510469	promoter_SERPINA12_HGNC:18359	Unmethylated	HypoMethylated	MALE	0	0.0	0.002327481950130171	0.26785714285714285	0.6041666666666667	0.33630952380952384	2.0018042225033406	0.19042397660818713	-0.5873139053918129	-6.281977566691972	8	0	0	18	7	6
chr14	100903723	100904722	promoter_RTL1_HGNC:14665	AlleleSpecificMethylation	Uncategorized	MALE	137	0.8896103896103896	2.4089422735762978e-54	0.11599511599511601	0.661172161172161	0.5451770451770452	-0.7444039575663584	0.4363247863247864	-0.13833254167521364	-1.624160671133803	39	0	0	21	7	14
chr14	105065431	105066430	promoter_GPR132_HGNC:17482	Unmethylated	HypoMethylated	MALE	34	0.22077922077922077	1.0					0.0	-0.23673369	-4.181203317534331	0	20	0	11	0	0
chr15	21636909	21637908	promoter_OR4M2B_HGNC:55109	Unmethylated	HypoMethylated	MALE	0	0.0	1.0	0.0	0.0	0.0	-1.1322125823945375	0.011111111111111112	-0.7264656238888889	-5.764252452473325	3	0	0	30	18	12
chr15	23647868	23648867	promoter_MAGEL2_HGNC:6814	AlleleSpecificMethylation	Uncategorized	MALE	138	0.8961038961038961	1.4607594015190352e-43	0.08730158730158728	0.8819444444444444	0.7946428571428572	0.09160425135293403	0.46759259259259256	-0.029989123407407448	-0.2596477491553794	18	0	0	24	7	8
chr15	24953987	24954986	promoter_SNRPN_HGNC:11164	AlleleSpecificMethylation	Uncategorized	MALE	137	0.8896103896103896	5.257528219682752e-47	0.8535353535353536	0.19008264462809918	-0.6634527089072543	-0.25735912594448407	0.4645021645021645	-0.06284238749783544	-0.8584940820575698	22	0	0	21	9	11
chr15	24953987	24954986	promoter_SNURF_HGNC:11171	AlleleSpecificMethylation	Uncategorized	MALE	137	0.8896103896103896	5.257528219682752e-47	0.8535353535353536	0.19008264462809918	-0.6634527089072543	-0.25735912594448407	0.4645021645021645	-0.06284238749783544	-0.8584940820575698	22	0	0	21	9	11
chr15	32640710	32641709	promoter_SCG5_HGNC:10816	AlleleSpecificMethylation	HyperASM	MALE	1	0.006493506493506494	4.850413970654219e-25	0.781818181818182	0.19523809523809524	-0.5865800865800865	4.219790927241198	0.375094696969697	-0.119943644030303	-1.1163753147812638	10	0	0	32	11	21
chr15	51750597	51751596	promoter_TMOD2_HGNC:11872	Unmethylated	HypoMethylated	MALE	34	0.22077922077922077	0.013293634035068745	0.018499999999999996	0.004285714285714285	-0.014214285714285712	-0.8235206728466218	0.01641379310344827	-0.20159766589655173	-7.812598165659448	50	0	0	29	15	14
chr15	59610783	59611782	promoter_GCNT3_HGNC:4205	AlleleSpecificMethylation	Uncategorized	MALE	11	0.07142857142857142	0.006782630190281344	0.8666666666666667	0.3333333333333333	-0.5333333333333333	1.4449096746716676	0.41414141414141414	-0.24252771085858582	-1.4512039096063571	3	1	0	10	6	5
chr15	74235326	74236325	promoter_CCDC33_HGNC:26552	Unmethylated	HypoMethylated	MALE	0	0.0	1.0					0.17350427350427353	-0.36697028049572644	-3.5359203055001824	0	0	12	13	0	0
chr15	74367647	74368646	promoter_CYP11A1_HGNC:2590	AlleleSpecificMethylation	HyperASM	MALE	0	0.0	8.353459780967247e-18	0.462962962962963	0.9777777777777779	0.5148148148148147	5.994110665451817	0.6771966037183429	-0.2659330392816571	-5.3312416629590595	9	0	0	23	12	10
chr15	74433959	74434958	promoter_SEMA7A_HGNC:10741	Unmethylated	HypoMethylated	MALE	28	0.18181818181818182	1.0					0.012759170653907496	-0.2280194723460925	-4.924449571757249	0	0	33	19	0	0
chr15	82808628	82809627	promoter_WHAMM_HGNC:30493	Unmethylated	HypoMethylated	MALE	0	0.0	3.9282342987645505e-28	0.04212454212454212	0.3915343915343915	0.3494098494098494	6.611172467020447	0.15555555555555553	-0.24747146544444446	-8.596583203884354	27	0	0	20	14	7
chr16	1430078	1431077	promoter_PERCC1_HGNC:52293	AlleleSpecificMethylation	HyperASM	MALE	2	0.012987012987012988	3.5889590382099217e-37	0.13175675675675674	0.7364864864864865	0.6047297297297297	4.1091851507336274	0.2896730462519936	-0.24018079774800644	-2.266957040466799	37	1	0	12	8	4
chr16	3011923	3012922	promoter_CLDN9_HGNC:2051	AlleleSpecificMethylation	HyperASM	MALE	4	0.025974025974025976	3.792036714611764e-63	0.8700000000000001	0.2208333333333333	-0.6491666666666667	3.438164003628566	0.625	0.03399671100000001	0.24992324592429307	40	0	0	16	10	6
chr16	3443505	3444504	promoter_ZNF597_HGNC:26573	AlleleSpecificMethylation	Uncategorized	MALE	126	0.8181818181818182	5.295210530304631e-202	0.8684210526315788	0.0	-0.8684210526315788	-0.022178224804865174	0.3967581998474446	-0.1019759851525554	-1.0322805056522713	38	0	0	25	11	14
chr16	3442680	3443679	promoter_NAA60_HGNC:25875	AlleleSpecificMethylation	Uncategorized	MALE	125	0.8116883116883117	6.00195186149652e-157	0.8689839572192511	0.11764705882352941	-0.7513368983957218	0.16756471727850025	0.47832700405590417	-0.033758679944095815	-0.3916088939074922	51	0	0	22	10	12
chr16	10876202	10877201	promoter_CIITA_HGNC:7067	Unmethylated	HypoMethylated	MALE	0	0.0	0.00002812094216746441	0.0	0.13999999999999999	0.13999999999999999	0.27178007171345026	0.04285714285714286	-0.3539489911428571	-5.264902571102784	10	0	0	20	10	10
chr16	11964210	11965209	promoter_TNFRSF17_HGNC:11913	Unmethylated	HypoMethylated	MALE	0	0.0	1.0					0.01337719298245614	-0.8222043120175438	-10.352773529211817	0	19	0	16	0	0
chr16	28506835	28507834	promoter_IL27_HGNC:19157	Unmethylated	HypoMethylated	MALE	0	0.0	1.0					0.1328125	-0.503866815	-5.366211104375186	0	0	16	16	0	0
chr16	28930971	28931970	promoter_CD19_HGNC:1633	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	1.0	0.0	0.0	0.0	-0.9857616033252954	0.0	-0.927789435	-9.842484663933668	16	0	0	21	7	14
chr16	30471742	30472741	promoter_ITGAL_HGNC:6148	Unmethylated	HypoMethylated	MALE	2	0.012987012987012988	1.0	0.0	0.0	0.0	-1.0968390194966986	0.0	-0.483120309	-4.046499511299562	9	0	0	23	10	13
chr16	57357783	57358782	promoter_CCL22_HGNC:10621	Unmethylated	HypoMethylated	MALE	0	0.0	1.0	0.0	0.0	0.0	-1.3506340785177489	0.011663105413105413	-0.5587509135868945	-6.031506938665483	16	0	0	27	13	13
chr17	352808	353807	promoter_RPH3AL_HGNC:10296	Unmethylated	HypoMethylated	MALE	12	0.07792207792207792	1.0	0.0	0.0	0.0	-1.1151470208946834	0.0	-0.302405258	-3.251967328060944	12	0	0	12	4	8
chr17	3196519	3197518	promoter_OR1A2_HGNC:8180	Unmethylated	HypoMethylated	MALE	0	0.0	0.054773541354381346	0.07142857142857142	0.25	0.17857142857142858	0.3531797242880259	0.022556390977443608	-0.7682532450225563	-8.071217591506697	7	0	0	19	6	4
chr17	5115032	5116031	promoter_USP6_HGNC:12629	Methylated	HyperMethylated	MALE	3	0.01948051948051948	3.5683211488556367e-35	0.7493186582809226	0.9844863731656183	0.23516771488469604	1.7023739832300047	0.8763596004439516	0.25265969744395156	3.003129903673317	53	0	0	20	10	10
chr17	10421951	10422950	promoter_MYH8_HGNC:7578	Unmethylated	HypoMethylated	MALE	0	0.0	6.660777864148127e-7	0.46190268065268064	0.1504120879120879	-0.31149059274059276	3.8910792723336227	0.18352411987522282	-0.6475141941247771	-10.936132043371682	8	0	0	33	12	14
chr17	15467622	15468621	promoter_CDRT4_HGNC:14383	AlleleSpecificMethylation	HyperASM	MALE	0	0.0	1.0898993738780773e-19	0.4	0.9780219780219781	0.578021978021978	3.7892504168321266	0.7133408919123204	-0.2176623320876796	-3.438810906618414	7	0	0	27	15	12
chr17	16569205	16570204	promoter_ZNF287_HGNC:13502	Unmethylated	HypoMethylated	MALE	15	0.09740259740259741	1.0					0.03523093447905478	-0.21459377252094522	-5.952187748237708	0	35	0	22	0	0
chr17	21691523	21692522	promoter_KCNJ18_HGNC:39080	AlleleSpecificMethylation	HyperASM	MALE	0	0.0	6.500931825452781e-16	0.7187500000000001	0.20052083333333334	-0.5182291666666667	5.243935729931076	0.46323529411764697	-0.336894852882353	-4.975859958970358	16	0	0	17	6	8
chr17	35537679	35538678	promoter_SLFN12L_HGNC:33920	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	0.07231820008035218	0.0	0.05	0.05	-0.9591561448466672	0.014285714285714285	-0.6975311647142858	-4.449556327381812	5	0	0	26	15	11
chr17	35560820	35561819	promoter_SLFN14_HGNC:32689	Unmethylated	HypoMethylated	MALE	0	0.0	7.426485406564099e-9	0.3458333333333333	0.01111111111111111	-0.33472222222222225	2.07563855727176	0.1702651515151515	-0.3067751424848485	-3.8853352083010924	5	0	0	32	15	17
