Chromosome/scaffold name	Gene stable ID	Transcript stable ID	Transcript start (bp)	Transcript end (bp)	RefSeq mRNA ID	RefSeq mRNA predicted ID	RefSeq ncRNA ID
6	ENSG00000196569	ENST00000466230	128883315	129049981			
6	ENSG00000196569	ENST00000645154	129291614	129297865			
6	ENSG00000196569	ENST00000498257	129490683	129502672			
6	ENSG00000196569	ENST00000494137	129490736	129492450			
6	ENSG00000196569	ENST00000618192	128883141	129516563		XM_011535820	
6	ENSG00000196569	ENST00000617695	128883141	129516563			
6	ENSG00000112425	ENST00000638717	145382535	145735281			
6	ENSG00000112425	ENST00000450221	145501583	145686219			
6	ENSG00000112425	ENST00000639799	145625304	145721742			
6	ENSG00000112425	ENST00000639049	145625304	145735470			
6	ENSG00000112425	ENST00000367519	145625304	145735855	NM_005670		
6	ENSG00000112425	ENST00000639423	145625304	145735986			
6	ENSG00000112425	ENST00000638554	145625306	145735276		XM_017011301	
6	ENSG00000112425	ENST00000638554	145625306	145735276		XM_017011302	
6	ENSG00000112425	ENST00000638554	145625306	145735276		XM_017011300	
6	ENSG00000112425	ENST00000611340	145625353	145736023			
6	ENSG00000112425	ENST00000435470	145625371	145735498	NM_001018041		
6	ENSG00000112425	ENST00000638262	145625491	145735498		XM_006715564	
6	ENSG00000112425	ENST00000639465	145625945	145686936			
6	ENSG00000112425	ENST00000638597	145625996	145634682			
6	ENSG00000112425	ENST00000640351	145626760	145735281			
6	ENSG00000112425	ENST00000640225	145626790	145686877			
6	ENSG00000112425	ENST00000639106	145626791	145632323			
6	ENSG00000112425	ENST00000639859	145626810	145641286			
6	ENSG00000112425	ENST00000640980	145627279	145735964			
6	ENSG00000112425	ENST00000638783	145627329	145686939			
6	ENSG00000112425	ENST00000638778	145627386	145686931		XM_011536116	
6	ENSG00000112425	ENST00000639648	145627442	145670411			
6	ENSG00000112425	ENST00000639849	145633720	145686901			
6	ENSG00000112425	ENST00000489412	145635085	145671359			
6	ENSG00000112425	ENST00000496228	145635371	145721008			
6	ENSG00000112425	ENST00000640297	145635430	145735514			
6	ENSG00000112425	ENST00000461700	145671305	145686922			
6	ENSG00000112425	ENST00000640898	145671335	145735989			
6	ENSG00000112425	ENST00000640426	145682505	145686933			
6	ENSG00000112425	ENST00000639649	145734578	145735426			
6	ENSG00000112425	ENST00000618445	145625312	145735855			
6	ENSG00000196586	ENST00000369985	75749209	75919536	NM_001300899		
6	ENSG00000196586	ENST00000369977	75749332	75916612	NM_004999	XM_005248722	
6	ENSG00000196586	ENST00000369977	75749332	75916612	NM_004999	XM_005248724	
6	ENSG00000196586	ENST00000369975	75817523	75916612		XM_005248726	
6	ENSG00000196586	ENST00000369975	75817523	75916612		XM_017010899	
6	ENSG00000196586	ENST00000627432	75817524	75915177		XM_005248721	
6	ENSG00000196586	ENST00000627432	75817524	75915177		XM_005248720	
6	ENSG00000196586	ENST00000627432	75817524	75915177		XM_005248719	
6	ENSG00000196586	ENST00000462633	75867060	75881818			
6	ENSG00000196586	ENST00000430435	75890210	75908560			
6	ENSG00000196586	ENST00000615563	75817516	75915217			
6	ENSG00000196586	ENST00000369981	75749192	75919537			
6	ENSG00000188107	ENST00000503581	63719980	65707225	NM_001142800		
6	ENSG00000188107	ENST00000370621	63720136	65707214	NM_001292009		
6	ENSG00000188107	ENST00000398580	63744111	64066376			
6	ENSG00000188107	ENST00000486069	63786003	63806240			
6	ENSG00000188107	ENST00000330816	64593131	64713335			
6	ENSG00000188107	ENST00000370615	65295757	65303011			
6	ENSG00000188107	ENST00000447127	65295825	65302937			
6	ENSG00000188107	ENST00000393380	65329272	65707225	NM_001142801		
6	ENSG00000188107	ENST00000342421	65334910	65495993	NM_198283		
6	ENSG00000188107	ENST00000489873	65489361	65707214			
6	ENSG00000188107	ENST00000471279	65490660	65495998			
7	ENSG00000146733	ENST00000437355	56011051	56051448			
7	ENSG00000146733	ENST00000275605	56011067	56051604	NM_004577	XM_011515461	
7	ENSG00000146733	ENST00000275605	56011067	56051604	NM_004577	XM_017012467	
7	ENSG00000146733	ENST00000275605	56011067	56051604	NM_004577	XM_017012469	
7	ENSG00000146733	ENST00000275605	56011067	56051604	NM_004577	XM_005271776	
7	ENSG00000146733	ENST00000275605	56011067	56051604	NM_004577	XM_005271775	
7	ENSG00000146733	ENST00000395471	56011068	56051604		XM_005271773	
7	ENSG00000146733	ENST00000395471	56011068	56051604		XM_005271774	
7	ENSG00000146733	ENST00000395471	56011068	56051604		XM_017012466	
7	ENSG00000146733	ENST00000395471	56011068	56051604		XM_006715760	
7	ENSG00000146733	ENST00000395471	56011068	56051604		XM_017012468	
7	ENSG00000146733	ENST00000395471	56011068	56051604		XM_006715761	
7	ENSG00000146733	ENST00000459834	56011538	56034171			
7	ENSG00000146733	ENST00000421626	56015031	56034156			
7	ENSG00000146733	ENST00000427797	56017277	56034172			
7	ENSG00000146733	ENST00000419984	56021073	56051288			
7	ENSG00000146733	ENST00000421312	56021073	56051467			
7	ENSG00000146733	ENST00000424596	56021181	56051446			
7	ENSG00000146733	ENST00000413218	56021206	56051392			
7	ENSG00000146733	ENST00000416592	56021206	56051467			
7	ENSG00000146733	ENST00000472276	56033134	56034171			
7	ENSG00000087077	ENST00000200457	100867138	100873454	NM_003302		
7	ENSG00000087077	ENST00000496260	100867387	100868141			
7	ENSG00000087077	ENST00000417475	100867387	100870675			
7	ENSG00000087077	ENST00000476870	100867389	100873453			
7	ENSG00000087077	ENST00000437505	100867394	100870643			
7	ENSG00000087077	ENST00000463125	100868296	100870743			
7	ENSG00000087077	ENST00000429658	100868811	100872653			
7	ENSG00000087077	ENST00000488670	100870783	100872833			
7	ENSG00000087077	ENST00000619988	100867498	100873303			
7	ENSG00000154415	ENST00000284601	113876777	113919065	NM_002711	XM_005250473	
7	ENSG00000154415	ENST00000449795	113879556	114075920			
7	ENSG00000154415	ENST00000284602	113879771	113918996			
7	ENSG00000064419	ENST00000265388	128954180	129054914	NM_012470		
7	ENSG00000064419	ENST00000482320	128955088	129055093		XM_011515989	NR_034053
7	ENSG00000064419	ENST00000471234	128955088	129055144	NM_001191028		
7	ENSG00000064419	ENST00000471166	128957223	129054883			
7	ENSG00000064419	ENST00000627585	128954180	129055173			
7	ENSG00000153956	ENST00000356860	81946444	82443798	NM_000722	XM_011516571	
7	ENSG00000153956	ENST00000356860	81946444	82443798	NM_000722	XM_006716119	
7	ENSG00000153956	ENST00000356860	81946444	82443798	NM_000722	XM_005250573	
7	ENSG00000153956	ENST00000356860	81946444	82443798	NM_000722	XM_017012588	
7	ENSG00000153956	ENST00000356860	81946444	82443798	NM_000722	XM_006716118	
7	ENSG00000153956	ENST00000356860	81946444	82443798	NM_000722	XM_006716120	
7	ENSG00000153956	ENST00000356860	81946444	82443798	NM_000722	XM_005250572	
7	ENSG00000153956	ENST00000356860	81946444	82443798	NM_000722	XM_005250574	
7	ENSG00000153956	ENST00000356860	81946444	82443798	NM_000722	XM_011516570	
7	ENSG00000153956	ENST00000469297	81961894	81964282			
7	ENSG00000153956	ENST00000486539	81967165	81971089			
7	ENSG00000153956	ENST00000443883	81969881	82005790			
7	ENSG00000153956	ENST00000466806	82005331	82012251			
7	ENSG00000153956	ENST00000464354	82005447	82033072			
7	ENSG00000153956	ENST00000475237	82007662	82032901			
7	ENSG00000153956	ENST00000492734	82012043	82038235			
7	ENSG00000153956	ENST00000423588	82050336	82443716	NM_001302890		
7	ENSG00000153956	ENST00000461275	82050935	82084836			
7	ENSG00000153956	ENST00000484706	82117044	82343236			
7	ENSG00000153956	ENST00000356253	81950102	82443715		XM_005250570	
7	ENSG00000153956	ENST00000356253	81950102	82443715		XM_011516572	
7	ENSG00000146674	ENST00000381086	45912245	45921272			
7	ENSG00000146674	ENST00000275521	45912598	45921274	NM_000598	XM_017012152	
7	ENSG00000146674	ENST00000460209	45913773	45915325			
7	ENSG00000146674	ENST00000381083	45913805	45921251	NM_001013398		
7	ENSG00000146674	ENST00000428530	45914101	45917397			
7	ENSG00000146674	ENST00000417621	45914470	45917426			
7	ENSG00000146674	ENST00000448817	45916572	45921874			
7	ENSG00000146674	ENST00000465642	45916621	45920415			
7	ENSG00000146674	ENST00000460477	45916996	45920867			
7	ENSG00000146674	ENST00000613132	45912251	45921140			
7	ENSG00000146674	ENST00000615754	45914820	45921140			
7	ENSG00000170615	ENST00000339444	103352730	103446151	NM_206883		NR_135802
7	ENSG00000170615	ENST00000339444	103352730	103446151	NM_001321787		NR_135802
7	ENSG00000170615	ENST00000356767	103352730	103446151	NM_206885		
7	ENSG00000170615	ENST00000393735	103352730	103446151	NM_206884		
7	ENSG00000170615	ENST00000445809	103374207	103443196			NR_120442
7	ENSG00000170615	ENST00000454864	103374207	103443196			NR_120443
7	ENSG00000170615	ENST00000393730	103374207	103443196			
7	ENSG00000170615	ENST00000306312	103374207	103446177	NM_198999	XM_011516170	
7	ENSG00000170615	ENST00000423416	103374261	103443196			NR_120441
7	ENSG00000170615	ENST00000456463	103374266	103443194			
7	ENSG00000170615	ENST00000393729	103374266	103443194			
7	ENSG00000170615	ENST00000393727	103374378	103421522			
7	ENSG00000170615	ENST00000393723	103374378	103421522			
7	ENSG00000170615	ENST00000487407	103388523	103446177			
7	ENSG00000170615	ENST00000432958	103374212	103446177	NM_001167962		NR_135801
7	ENSG00000170615	ENST00000354356	103374216	103446177			
7	ENSG00000006634	ENST00000413643	87876216	87908376			
7	ENSG00000006634	ENST00000265728	87876229	87909541	NM_001318062		
7	ENSG00000006634	ENST00000265728	87876229	87909541	NM_001318061		
7	ENSG00000006634	ENST00000265728	87876229	87909541	NM_006716		
7	ENSG00000006634	ENST00000265728	87876229	87909541	NM_001318060		
7	ENSG00000006634	ENST00000495067	87876487	87878557			
7	ENSG00000006634	ENST00000431138	87876534	87908373			
7	ENSG00000006634	ENST00000486925	87876583	87885183			
7	ENSG00000006634	ENST00000430279	87876600	87907386			
7	ENSG00000006634	ENST00000498144	87887968	87907219			
7	ENSG00000006634	ENST00000498726	87896183	87900815			
7	ENSG00000049540	ENST00000445912	74027789	74068763	NM_001278912		
7	ENSG00000049540	ENST00000252034	74027789	74069907	NM_000501	XM_011515870	
7	ENSG00000049540	ENST00000252034	74027789	74069907	NM_000501	XM_011515868	
7	ENSG00000049540	ENST00000252034	74027789	74069907	NM_000501	XM_011515872	
7	ENSG00000049540	ENST00000252034	74027789	74069907	NM_000501	XM_011515871	
7	ENSG00000049540	ENST00000252034	74027789	74069907	NM_000501	XM_005250187	
7	ENSG00000049540	ENST00000252034	74027789	74069907	NM_000501	XM_005250188	
7	ENSG00000049540	ENST00000431562	74028101	74045273			
7	ENSG00000049540	ENST00000320492	74028106	74069677	NM_001278913		
7	ENSG00000049540	ENST00000438906	74028109	74051983			
7	ENSG00000049540	ENST00000494160	74028114	74038051			
7	ENSG00000049540	ENST00000492003	74028124	74042841			
7	ENSG00000049540	ENST00000468517	74028126	74043223			
7	ENSG00000049540	ENST00000438880	74028129	74051955			
7	ENSG00000049540	ENST00000414324	74028129	74069677	NM_001278914		
7	ENSG00000049540	ENST00000380562	74028141	74068700	NM_001278915		
7	ENSG00000049540	ENST00000480728	74028144	74043189			
7	ENSG00000049540	ENST00000380575	74028157	74069678	NM_001081752		
7	ENSG00000049540	ENST00000380584	74028158	74069907	NM_001278916		
7	ENSG00000049540	ENST00000458204	74028163	74069677	NM_001278917	XM_011515874	
7	ENSG00000049540	ENST00000458204	74028163	74069677	NM_001278917	XM_011515875	
7	ENSG00000049540	ENST00000458204	74028163	74069677	NM_001278917	XM_011515869	
7	ENSG00000049540	ENST00000458204	74028163	74069677	NM_001278917	XM_017011813	
7	ENSG00000049540	ENST00000357036	74028170	74069907	NM_001081754	XM_011515876	
7	ENSG00000049540	ENST00000462506	74028173	74043284			
7	ENSG00000049540	ENST00000479432	74028173	74045315			
7	ENSG00000049540	ENST00000417091	74028173	74048201			
7	ENSG00000049540	ENST00000429192	74028173	74069904	NM_001081753		
7	ENSG00000049540	ENST00000416107	74028175	74043168			
7	ENSG00000049540	ENST00000442310	74028175	74046767			
7	ENSG00000049540	ENST00000380553	74028175	74069677			
7	ENSG00000049540	ENST00000380576	74028175	74069678	NM_001081755	XM_017011814	
7	ENSG00000049540	ENST00000380576	74028175	74069678	NM_001081755	XM_011515873	
7	ENSG00000049540	ENST00000380576	74028175	74069678	NM_001081755	XM_011515877	
7	ENSG00000049540	ENST00000473323	74028176	74043239			
7	ENSG00000049540	ENST00000428787	74028176	74048202			
7	ENSG00000049540	ENST00000320399	74028188	74068700			
7	ENSG00000049540	ENST00000419398	74042634	74045259			
7	ENSG00000049540	ENST00000477397	74045763	74047717			
7	ENSG00000049540	ENST00000493839	74046659	74052236			
7	ENSG00000049540	ENST00000466878	74052294	74056365			
7	ENSG00000049540	ENST00000492210	74052851	74056347			
7	ENSG00000049540	ENST00000621115	74027789	74069899	NM_001278918		
7	ENSG00000049540	ENST00000358929	74027789	74069907	NM_001278939		
7	ENSG00000048052	ENST00000417496	18086949	18666923	NM_001204144		
7	ENSG00000048052	ENST00000417496	18086949	18666923	NM_001321871		
7	ENSG00000048052	ENST00000417496	18086949	18666923	NM_001321873		
7	ENSG00000048052	ENST00000417496	18086949	18666923	NM_001321872		
7	ENSG00000048052	ENST00000455069	18087883	18162628			
7	ENSG00000048052	ENST00000425071	18151775	18327612			
7	ENSG00000048052	ENST00000433709	18290092	18585326			
7	ENSG00000048052	ENST00000411993	18290188	18327758			
7	ENSG00000048052	ENST00000413509	18290422	18590486			
7	ENSG00000048052	ENST00000461159	18290422	18829392			
7	ENSG00000048052	ENST00000474742	18290450	18496746			
7	ENSG00000048052	ENST00000413380	18495710	18591544			
7	ENSG00000048052	ENST00000430454	18495715	18590376			
7	ENSG00000048052	ENST00000476135	18495739	18590354			
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321902	XM_017012830	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321902	XM_017012832	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321902	XM_017012829	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321890	XM_017012830	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321890	XM_017012832	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321890	XM_017012829	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321875	XM_017012830	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321875	XM_017012832	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321875	XM_017012829	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_014707	XM_017012830	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_014707	XM_017012832	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_014707	XM_017012829	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321899	XM_017012830	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321899	XM_017012832	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321899	XM_017012829	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321900	XM_017012830	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321900	XM_017012832	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321900	XM_017012829	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321876	XM_017012830	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321876	XM_017012832	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321876	XM_017012829	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321901	XM_017012830	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321901	XM_017012832	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321901	XM_017012829	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321874	XM_017012830	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321874	XM_017012832	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321874	XM_017012829	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321884	XM_017012830	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321884	XM_017012832	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321884	XM_017012829	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321878	XM_017012830	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321878	XM_017012832	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321878	XM_017012829	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321870	XM_017012830	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321870	XM_017012832	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321870	XM_017012829	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321869	XM_017012830	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321869	XM_017012832	
7	ENSG00000048052	ENST00000405010	18495746	18668843	NM_001321869	XM_017012829	
7	ENSG00000048052	ENST00000406451	18495746	19002416	NM_178423	XM_011515636	
7	ENSG00000048052	ENST00000406451	18495746	19002416	NM_178423	XM_017012826	
7	ENSG00000048052	ENST00000406451	18495746	19002416	NM_178423	XM_011515637	
7	ENSG00000048052	ENST00000406451	18495746	19002416	NM_178423	XM_011515646	
7	ENSG00000048052	ENST00000428307	18495756	18667105	NM_001204145		
7	ENSG00000048052	ENST00000428307	18495756	18667105	NM_001321891		
7	ENSG00000048052	ENST00000428307	18495756	18667105	NM_001321888		
7	ENSG00000048052	ENST00000428307	18495756	18667105	NM_001321893		
7	ENSG00000048052	ENST00000461409	18495761	18506036			
7	ENSG00000048052	ENST00000406072	18496167	18668843		XM_011515651	
7	ENSG00000048052	ENST00000406072	18496167	18668843		XM_017012831	
7	ENSG00000048052	ENST00000446646	18496176	18591544			
7	ENSG00000048052	ENST00000401921	18496262	18996197	NM_001321897	XM_011515634	
7	ENSG00000048052	ENST00000401921	18496262	18996197	NM_001321897	XM_017012828	
7	ENSG00000048052	ENST00000401921	18496262	18996197	NM_001321877	XM_011515634	
7	ENSG00000048052	ENST00000401921	18496262	18996197	NM_001321877	XM_017012828	
7	ENSG00000048052	ENST00000401921	18496262	18996197	NM_001321868	XM_011515634	
7	ENSG00000048052	ENST00000401921	18496262	18996197	NM_001321868	XM_017012828	
7	ENSG00000048052	ENST00000523867	18496303	18835649			
7	ENSG00000048052	ENST00000432645	18496303	18954316	NM_058176		
7	ENSG00000048052	ENST00000441542	18496303	18996062	NM_178425	XM_011515631	
7	ENSG00000048052	ENST00000441542	18496303	18996062	NM_178425	XM_011515629	
7	ENSG00000048052	ENST00000441542	18496303	18996062	NM_178425	XM_011515641	
7	ENSG00000048052	ENST00000441542	18496303	18996062	NM_178425	XM_011515649	
7	ENSG00000048052	ENST00000441542	18496303	18996062	NM_178425	XM_011515635	
7	ENSG00000048052	ENST00000441542	18496303	18996062	NM_178425	XM_011515644	
7	ENSG00000048052	ENST00000441542	18496303	18996062	NM_178425	XM_011515639	
7	ENSG00000048052	ENST00000441542	18496303	18996062	NM_178425	XM_017012827	
7	ENSG00000048052	ENST00000441542	18496303	18996062	NM_178425	XM_011515638	
7	ENSG00000048052	ENST00000441542	18496303	18996062	NM_178425	XM_011515648	
7	ENSG00000048052	ENST00000441542	18496303	18996062	NM_178425	XM_011515645	
7	ENSG00000048052	ENST00000441542	18496303	18996062	NM_178425	XM_011515642	
7	ENSG00000048052	ENST00000441986	18496497	18591533			
7	ENSG00000048052	ENST00000471887	18502608	18518071			
7	ENSG00000048052	ENST00000456174	18509273	18666900	NM_001204148		
7	ENSG00000048052	ENST00000456174	18509273	18666900	NM_001321887		
7	ENSG00000048052	ENST00000456174	18509273	18666900	NM_001321886		
7	ENSG00000048052	ENST00000456174	18509273	18666900	NM_001321896		
7	ENSG00000048052	ENST00000524023	18509313	18666979	NM_001204147		
7	ENSG00000048052	ENST00000524023	18509313	18666979	NM_001321889		
7	ENSG00000048052	ENST00000490851	18793159	18997299			
7	ENSG00000048052	ENST00000483142	18835909	18907034			
7	ENSG00000048052	ENST00000496026	18851400	18996343			
7	ENSG00000048052	ENST00000622668	18495746	18668837	NM_001321885		
7	ENSG00000048052	ENST00000622668	18495746	18668837	NM_001321895		
7	ENSG00000048052	ENST00000622668	18495746	18668837	NM_001321894		
7	ENSG00000048052	ENST00000622668	18495746	18668837	NM_001321879		
7	ENSG00000048052	ENST00000622668	18495746	18668837	NM_001204146		
7	ENSG00000048052	ENST00000622668	18495746	18668837	NM_001321898		
7	ENSG00000128513	ENST00000430927	124822386	124827250			
7	ENSG00000128513	ENST00000357628	124822386	124929981	NM_015450	XM_006715917	NR_003104
7	ENSG00000128513	ENST00000357628	124822386	124929981	NM_015450	XM_006715917	NR_003103
7	ENSG00000128513	ENST00000357628	124822386	124929981	NM_015450	XM_006715917	NR_003102
7	ENSG00000128513	ENST00000436534	124822401	124829342			
7	ENSG00000128513	ENST00000609106	124823856	124929802			
7	ENSG00000128513	ENST00000607932	124823962	124897184		XM_017011941	
7	ENSG00000128513	ENST00000608057	124823962	124897184			
7	ENSG00000128513	ENST00000608200	124840656	124842832			
7	ENSG00000128513	ENST00000466483	124840981	124843249			
7	ENSG00000128513	ENST00000610141	124851808	124859050			
7	ENSG00000128513	ENST00000608126	124851926	124853527			
7	ENSG00000128513	ENST00000487564	124858781	124863385			
7	ENSG00000128513	ENST00000429326	124858978	124897202			
7	ENSG00000128513	ENST00000446993	124870919	124929944			
7	ENSG00000128513	ENST00000609702	124870945	124929827			
7	ENSG00000128513	ENST00000608437	124892374	124929825			
7	ENSG00000128513	ENST00000608261	124892726	124929825			
7	ENSG00000128513	ENST00000461288	124898261	124929802			
7	ENSG00000128513	ENST00000464453	124928921	124929786			
7	ENSG00000128513	ENST00000393329	124822387	124929983	NM_001042594	XM_017011942	
7	ENSG00000128513	ENST00000393329	124822387	124929983	NM_001042594	XM_011516007	
7	ENSG00000128513	ENST00000393329	124822387	124929983	NM_001042594	XM_011516006	
8	ENSG00000165392	ENST00000298139	31033801	31173769	NM_000553	XM_011544639	
8	ENSG00000165392	ENST00000298139	31033801	31173769	NM_000553	XM_011544640	
8	ENSG00000165392	ENST00000521620	31087644	31173763			
8	ENSG00000165392	ENST00000520169	31119956	31124965			
8	ENSG00000164758	ENST00000297347	117520713	117540262	NM_080651		
8	ENSG00000164758	ENST00000519879	117520764	117528905			
8	ENSG00000164758	ENST00000522839	117520833	117539978	NM_001282986		
8	ENSG00000164758	ENST00000519391	117530364	117540002			
8	ENSG00000147669	ENST00000353107	100150584	100154002	NM_005034		
8	ENSG00000147669	ENST00000522439	100150623	100152209			
8	ENSG00000147669	ENST00000519765	100150625	100153646			
8	ENSG00000104343	ENST00000523278	73780097	73830474	NM_001271015		
8	ENSG00000104343	ENST00000517608	73786220	73878910	NM_018299		
8	ENSG00000104343	ENST00000422906	73790605	73878875			NR_073121
8	ENSG00000104343	ENST00000602593	73792360	73878825			
8	ENSG00000104343	ENST00000419880	73792363	73878909	NM_001001481		
8	ENSG00000104343	ENST00000519277	73793824	73878854			NR_073120
8	ENSG00000104343	ENST00000519255	73794042	73878860			NR_073119
8	ENSG00000178814	ENST00000618853	144051266	144060703	NM_017570	XM_011516960	
8	ENSG00000178814	ENST00000527993	144052770	144054653			
8	ENSG00000178814	ENST00000531027	144053213	144054879			
8	ENSG00000178814	ENST00000567871	144058887	144063965			
8	ENSG00000167632	ENST00000389328	139730343	140458579	NM_031466	XM_011517326	
8	ENSG00000167632	ENST00000389328	139730343	140458579	NM_031466	XM_011517328	
8	ENSG00000167632	ENST00000389328	139730343	140458579	NM_031466	XM_017013893	
8	ENSG00000167632	ENST00000520857	139730345	140450930	NM_001321646	XM_011517330	
8	ENSG00000167632	ENST00000520857	139730345	140450930	NM_001321646	XM_017013894	
8	ENSG00000167632	ENST00000438773	139730345	140457762	NM_001160372		
8	ENSG00000167632	ENST00000521667	139730892	140291251			
8	ENSG00000167632	ENST00000522504	139730996	139881295			
8	ENSG00000167632	ENST00000521700	139731006	139806233			
8	ENSG00000167632	ENST00000519482	139731044	139908758			
8	ENSG00000167632	ENST00000524162	139732093	140008591			
8	ENSG00000167632	ENST00000523777	139732162	140082153			
8	ENSG00000167632	ENST00000518723	139904432	139908695			
8	ENSG00000167632	ENST00000517667	139988740	140238493			
8	ENSG00000167632	ENST00000520532	139988823	140262731			
8	ENSG00000167632	ENST00000518839	140215910	140262730			
8	ENSG00000167632	ENST00000634178	140252571	140275753			
8	ENSG00000167632	ENST00000521167	140283987	140302835			
8	ENSG00000167632	ENST00000521944	140405293	140435197			
8	ENSG00000175445	ENST00000520959	19901717	19954151			
8	ENSG00000175445	ENST00000524029	19938870	19951908			
8	ENSG00000175445	ENST00000522701	19938933	19951836			
8	ENSG00000175445	ENST00000311322	19938971	19967258	NM_000237		
8	ENSG00000175445	ENST00000519773	19939256	19948303			
8	ENSG00000175445	ENST00000521994	19939256	19951828			
8	ENSG00000175445	ENST00000523696	19939372	19948485			
8	ENSG00000104517	ENST00000520539	102253012	102412841	NM_015902	XM_017013533	
8	ENSG00000104517	ENST00000520539	102253012	102412841	NM_015902	XM_011517104	
8	ENSG00000104517	ENST00000520539	102253012	102412841	NM_015902	XM_005250962	
8	ENSG00000104517	ENST00000220959	102253736	102412689	NM_001282873	XM_017013534	
8	ENSG00000104517	ENST00000220959	102253736	102412689	NM_001282873	XM_011517105	
8	ENSG00000104517	ENST00000517465	102253946	102261986			
8	ENSG00000104517	ENST00000518205	102254198	102272931			
8	ENSG00000104517	ENST00000521922	102254198	102412759		XM_011517106	
8	ENSG00000104517	ENST00000521767	102265203	102268718			
8	ENSG00000104517	ENST00000521312	102265208	102267435			
8	ENSG00000104517	ENST00000521566	102271194	102276820			
8	ENSG00000104517	ENST00000519528	102287505	102293709			
8	ENSG00000104517	ENST00000520898	102298860	102305182			
8	ENSG00000104517	ENST00000519365	102298867	102305257			
8	ENSG00000104517	ENST00000518145	102345896	102347000			
8	ENSG00000104517	ENST00000522327	102359652	102361209			
8	ENSG00000168575	ENST00000342228	42416475	42541926	NM_006749	XM_005273613	
8	ENSG00000168575	ENST00000342228	42416475	42541926	NM_006749	XM_017013748	
8	ENSG00000168575	ENST00000342228	42416475	42541926	NM_006749	XM_006716390	
8	ENSG00000168575	ENST00000342228	42416475	42541926	NM_006749	XM_017013750	
8	ENSG00000168575	ENST00000342228	42416475	42541926	NM_006749	XM_017013752	
8	ENSG00000168575	ENST00000342228	42416475	42541926	NM_006749	XM_017013751	
8	ENSG00000168575	ENST00000520262	42417464	42501460	NM_001257180	XM_017013749	
8	ENSG00000168575	ENST00000520262	42417464	42501460	NM_001257180	XM_006716391	
8	ENSG00000168575	ENST00000520262	42417464	42501460	NM_001257180	XM_005273615	
8	ENSG00000168575	ENST00000520179	42417803	42541512	NM_001257181		
8	ENSG00000168575	ENST00000518660	42437475	42463371			
8	ENSG00000168575	ENST00000522401	42439467	42460168			
8	ENSG00000168575	ENST00000524211	42463078	42534996			
8	ENSG00000168575	ENST00000518717	42472157	42541054			
8	ENSG00000168575	ENST00000517366	42472179	42501243			
8	ENSG00000168575	ENST00000522707	42472249	42502628			
8	ENSG00000168575	ENST00000518384	42472306	42541581			
8	ENSG00000168575	ENST00000524237	42472339	42541711			
8	ENSG00000168575	ENST00000523340	42534660	42541503			
8	ENSG00000168575	ENST00000519463	42535187	42536593			
8	ENSG00000168575	ENST00000521455	42536355	42541208			
8	ENSG00000104312	ENST00000220751	89757747	89791063	NM_003821	XM_005251092	
8	ENSG00000104312	ENST00000220751	89757747	89791063	NM_003821	XM_011517357	
8	ENSG00000104312	ENST00000522965	89757806	89790608			
